customer_id,avg_transaction_value
C10181,2714.32
C00091,2371.20
C06971,1542.82
C03832,1662.93
C07028,1951.62
C10065,2829.13
C07587,2685.48
C01368,3023.27
C09960,1550.45
C12926,3424.51
C18128,2168.32
C11133,1114.63
C15042,1005.61
C13270,3843.01
C17752,2214.63
C03437,4648.03
C15030,1172.38
C04327,3307.08
C15124,2369.47
C00858,2592.13
C17031,1950.85
C08215,2039.44
C19446,1694.03
C06470,1590.15
C11088,2290.16
C15668,2650.01
C13978,1547.18
C16687,2636.96
C13594,1247.14
C05381,2252.01
C07350,2249.63
C14811,1750.56
C18374,2315.20
C01039,3320.49
C05297,1659.85
C09847,2637.50
C02936,2482.96
C15972,2053.74
C10080,2221.52
C02716,2288.98
C12105,1681.53
C18004,1924.07
C05313,3416.03
C09815,2695.31
C11147,3351.08
C05888,2275.58
C13288,1227.95
C11579,4139.79
C05643,1295.81
C09070,1176.34
C09129,2244.17
C07890,4039.69
C09730,2624.67
C18011,1636.21
C15457,2290.07
C15005,1919.84
C11707,925.74
C08719,1687.80
C07926,3182.23
C07144,2662.62
C08948,1642.72
C17660,2867.22
C06787,1207.68
C09704,518.61
C08104,2594.78
C03752,1775.17
C04342,1204.19
C03026,975.91
C19351,2252.19
C11409,2416.19
C03444,1776.80
C00891,2116.05
C02726,1977.68
C17090,2000.49
C06847,3152.20
C18195,2118.09
C11059,2742.64
C00762,2124.91
C19392,2191.52
C04653,2769.21
C17928,1618.88
C13801,1120.02
C11456,1765.03
C04235,1959.57
C18468,3049.23
C10383,1726.39
C18889,1429.60
C15232,4689.09
C06586,3350.18
C04261,3647.29
C17561,1938.32
C12624,2759.76
C11176,3150.74
C18345,1434.06
C19532,2524.90
C12205,2682.31
C02379,3063.42
C15277,1373.34
C17725,2792.55
C17767,2722.73
C13798,2380.40
C00422,2207.57
C07418,2400.51
C05038,1566.75
C06507,1658.29
C03123,1416.37
C03535,2334.48
C09581,2549.56
C10931,2421.36
C04582,1899.49
C19377,3754.41
C03721,2740.83
C17117,2004.29
C00128,2782.21
C06044,1669.71
C03896,2401.09
C04272,2490.04
C10649,2411.61
C12162,2177.33
C11106,2071.43
C02154,1406.26
C17856,2322.75
C13656,1133.91
C12877,2234.17
C04776,2570.91
C16407,2617.05
C12771,2797.49
C11427,2664.45
C04655,2535.33
C18912,1116.90
C17249,2824.56
C18654,1547.25
C07637,1192.19
C13399,1955.73
C18075,3245.12
C01086,1558.50
C02063,2834.13
C01424,3361.74
C12685,4891.48
C14663,2397.70
C16834,1551.72
C12610,2859.97
C08231,2694.86
C06402,2488.85
C19884,2936.68
C03317,2711.25
C04608,2235.59
C02748,2210.11
C02729,4093.38
C18870,2635.98
C17726,2443.25
C18587,3116.25
C16817,2603.72
C19898,2474.13
C02522,2504.21
C16171,2369.16
C06003,3945.02
C16646,1355.01
C00636,1773.35
C16244,2671.43
C03656,2530.20
C13206,3667.86
C01830,770.89
C05334,1090.47
C14064,4337.89
C06060,1258.78
C04544,2231.01
C15224,2571.09
C18265,868.75
C04801,3068.34
C15812,2945.99
C09052,1422.26
C10587,1494.35
C07270,1858.87
C12502,3480.24
C01941,2682.64
C15818,3079.99
C01240,3274.53
C11956,1257.57
C12232,2036.86
C15186,1804.47
C14586,2699.35
C16637,2510.20
C09270,2480.49
C11215,3941.39
C10283,3528.19
C07215,2830.17
C10170,2606.65
C14104,3009.82
C14103,3597.88
C12910,2225.23
C15692,2458.13
C12140,3984.14
C17600,3582.13
C15898,2318.39
C16156,1819.32
C11902,3883.54
C16251,1027.90
C09424,2076.46
C00918,1460.42
C02943,1446.94
C05868,2947.14
C13643,2772.55
C00018,2867.28
C19885,1513.17
C17755,2155.33
C08731,1367.67
C05092,2538.65
C19704,1788.81
C16045,1782.59
C09753,1886.56
C17311,3867.60
C10804,1981.93
C10928,780.88
C10396,879.32
C07229,1932.53
C05041,1299.99
C08849,2915.39
C12010,2642.58
C02319,1018.02
C18346,3045.23
C10007,906.13
C12833,2819.73
C18681,1902.59
C03775,2758.01
C16427,2920.44
C12897,2196.85
C07294,2920.45
C02306,2823.91
C00105,2233.78
C05173,650.78
C14795,2632.53
C17122,2757.66
C06645,2817.24
C02773,3070.98
C17984,3608.87
C11265,3142.13
C08884,1978.42
C12279,1955.87
C17741,2180.16
C07748,2572.70
C18975,2297.71
C01778,2290.13
C11749,1568.47
C08886,1775.46
C17760,2062.59
C02988,3437.65
C03737,2454.60
C18699,2399.17
C15673,2287.76
C15911,2147.13
C11779,1955.15
C10276,983.90
C12284,2430.57
C16983,1932.37
C18398,2893.22
C00640,2062.02
C04938,2566.52
C16772,770.15
C04009,2165.13
C04308,2859.09
C14229,4529.85
C07929,2133.32
C15242,1100.95
C11874,1314.57
C16024,2810.60
C04138,2854.18
C14756,1736.47
C01040,1530.01
C12012,1820.15
C15162,1862.38
C19263,2138.28
C04672,1869.98
C00612,2363.52
C04665,2599.49
C01324,1188.53
C17628,1310.49
C19886,2244.50
C11683,2004.02
C19027,2491.17
C04529,2567.51
C04807,2820.09
C11019,2193.21
C07938,2251.51
C07907,2220.92
C02297,2393.47
C10329,2728.83
C06306,977.00
C07994,2563.87
C18517,1568.42
C13390,3355.33
C08568,1884.82
C13139,3361.49
C11405,1568.39
C00547,2607.33
C09655,2838.68
C10317,1452.00
C12762,2536.37
C15788,2540.76
C01877,2285.27
C11342,1459.84
C19313,1432.85
C16500,1897.64
C00623,1895.45
C15727,1919.48
C04396,911.81
C05001,2766.99
C12873,1538.59
C06693,3111.79
C18465,1711.95
C18608,4046.65
C05143,2680.45
C03733,2078.91
C04656,580.45
C14446,2511.73
C14307,1670.56
C16388,2683.80
C16342,2456.29
C01964,1617.25
C04561,1796.38
C15632,2773.66
C10339,3850.48
C11959,2653.39
C00022,1745.67
C15301,2431.09
C18724,1420.01
C06269,1881.41
C02262,2437.41
C01031,2090.22
C09250,2010.21
C09387,2987.28
C10795,1966.81
C11929,2022.80
C06903,2517.55
C08994,749.86
C15129,2616.76
C17485,1053.55
C19288,2175.27
C02549,2556.72
C11194,2485.18
C14061,2384.15
C13749,2334.15
C00042,2003.89
C02462,4117.18
C15367,1770.47
C01369,1866.39
C02602,3039.88
C06076,820.17
C00385,2934.37
C01696,2979.81
C08449,2760.80
C04918,2251.20
C12879,2187.64
C13057,1655.00
C19356,2554.75
C04606,3330.97
C00670,2165.01
C10930,1557.78
C16711,2531.32
C09067,2873.95
C15670,950.25
C13362,3607.33
C07711,1701.93
C19143,1221.57
C06351,2010.18
C18466,2133.52
C17492,3359.56
C05924,1843.45
C16450,2878.31
C15599,2048.27
C09586,3095.89
C13740,1601.52
C17784,4294.70
C18300,1699.37
C13899,2706.10
C15352,1914.59
C10201,2283.38
C17689,3042.51
C07749,1378.66
C18222,978.50
C18604,2445.46
C11986,1358.01
C04952,2206.26
C01614,4015.93
C03453,2259.49
C16042,1256.62
C09036,2458.54
C10797,2546.17
C10815,3486.74
C02937,2512.57
C17050,2956.25
C18368,2031.57
C18253,1311.27
C19420,2608.94
C01799,2015.65
C06560,2562.91
C09675,2236.81
C15397,2782.56
C01752,3820.39
C08869,2370.30
C07103,3503.84
C07721,2408.70
C06483,1504.24
C08838,1848.65
C04852,2180.71
C09279,1033.28
C05420,2421.21
C02022,1606.95
C06545,551.60
C00115,766.94
C17414,2586.36
C18216,2598.75
C08770,2596.11
C05713,2386.37
C14468,1357.20
C17711,2479.67
C18091,2513.53
C00116,2665.28
C11472,2627.28
C05258,2405.60
C05911,2692.39
C06294,1823.47
C11128,2106.61
C02430,3659.80
C11916,2814.14
C14004,3903.55
C18890,2000.94
C02548,2234.70
C13813,1959.57
C10309,1469.01
C12214,2266.19
C19166,4329.62
C15332,1112.28
C16209,1858.79
C04454,1245.47
C02692,721.26
C18375,532.44
C18269,1777.43
C16779,2747.79
C18616,2943.34
C00715,3018.33
C10493,3978.58
C19205,2288.85
C14318,1856.76
C03932,2139.83
C09053,1079.41
C12933,1892.57
C05847,1693.86
C06702,2354.20
C19727,1799.63
C17924,1964.48
C16081,1675.83
C18706,2247.30
C13530,671.03
C09596,2011.04
C01306,2871.72
C14166,1733.88
C17730,2230.23
C02094,1994.02
C14418,4232.82
C06112,2781.62
C01473,1470.77
C10799,1742.37
C19512,2129.36
C16483,2085.74
C16429,1738.68
C01664,2278.33
C06435,2066.67
C08186,2233.73
C01754,1946.25
C06235,3738.94
C14304,3150.53
C09327,1707.97
C17479,1626.47
C04388,2264.65
C11547,1920.48
C06872,1869.80
C19844,1487.57
C19556,2165.49
C00066,2260.31
C15666,2204.08
C08259,2463.15
C19880,2401.91
C10787,1543.81
C05027,3675.29
C11132,2650.97
C13246,3304.91
C09932,3463.56
C06729,2260.46
C17817,3535.56
C03472,2178.60
C17398,471.32
C09134,2197.35
C17998,1618.53
C06561,1926.68
C14136,426.75
C02870,2105.04
C14799,2251.25
C16719,2718.34
C15619,2328.95
C15068,814.44
C06728,1237.80
C11482,2520.17
C07053,3286.13
C19401,1793.38
C17649,3337.32
C18379,3307.25
C18469,2378.63
C02385,3389.48
C09817,3261.31
C05306,2969.14
C05040,2665.41
C00328,3085.83
C06747,1896.79
C02457,1548.83
C18425,1795.45
C14655,1932.31
C08102,3147.39
C02506,2523.61
C01882,2167.33
C00370,2241.52
C10130,3181.76
C12473,2988.75
C00095,3025.18
C18762,1744.28
C04740,2589.97
C07681,1165.69
C12700,1074.14
C08865,2493.09
C05922,1188.94
C19106,2177.38
C16121,2150.34
C04182,2897.20
C10413,2717.11
C08162,2158.01
C15896,1399.77
C12280,3238.93
C01979,2872.46
C19157,1460.52
C16239,2590.00
C16714,2154.98
C07234,2748.46
C06062,3637.11
C07088,3176.50
C08209,2702.33
C19336,1940.11
C12386,2054.89
C18266,1213.70
C17980,1650.53
C10266,2107.17
C16837,1801.25
C04859,2794.14
C19627,2935.44
C15781,2442.48
C14776,2279.58
C06691,1670.08
C19325,1778.85
C15161,2055.49
C15021,2468.23
C15393,2400.12
C07534,6122.70
C03024,2847.40
C13939,2181.98
C13529,2689.82
C17525,4683.13
C08334,1425.51
C03907,3437.03
C09227,804.06
C11811,3487.08
C10295,1383.72
C05654,2679.65
C08765,2239.03
C08700,1045.58
C18045,2527.30
C10099,1824.70
C16569,1753.37
C19812,2972.36
C16900,1691.53
C11226,3248.17
C10169,2210.27
C15365,2021.80
C15919,2586.45
C01749,848.75
C17354,1178.00
C09147,3016.04
C01097,2783.59
C04234,2337.17
C17957,2241.78
C19662,1437.11
C18121,2641.07
C17635,1649.36
C05803,2049.45
C00255,2876.55
C18024,2029.53
C10444,1376.62
C15433,1486.80
C11152,2112.58
C17885,1703.67
C13553,685.30
C07346,1535.82
C11670,2353.39
C14923,2563.00
C16001,1213.56
C07725,1892.53
C08601,2725.88
C12722,2832.54
C16178,3631.34
C10453,2965.97
C13077,745.74
C12475,3250.59
C11199,1400.58
C03027,2778.34
C02515,1492.03
C17594,3936.60
C05627,1682.95
C16352,2031.96
C01745,2268.82
C01406,2207.98
C14073,1563.95
C02337,2779.51
C01395,3652.05
C18196,2043.82
C06730,2466.21
C14851,2474.14
C05118,1954.92
C06869,2284.99
C04048,2464.41
C19479,2506.71
C08086,2014.14
C11360,3758.46
C10581,1426.23
C13404,2110.63
C11449,2100.02
C00278,2795.55
C05236,2198.38
C09437,2440.65
C09259,2205.03
C09255,1795.43
C15285,2057.13
C05304,1852.65
C11474,3102.31
C09543,2322.04
C07486,3754.11
C08131,2562.02
C14400,2852.38
C08699,1584.04
C16027,3166.91
C01322,2647.18
C00672,3534.95
C08974,1613.82
C04744,3293.99
C09986,2976.85
C06873,2168.83
C03152,2245.74
C06537,2458.77
C13545,2166.59
C01191,3171.12
C03173,1805.89
C11526,2486.89
C19579,2694.51
C16359,3306.20
C01679,1314.70
C02542,2281.37
C19592,1567.36
C18687,2568.89
C01480,2475.07
C11141,2202.47
C14197,1706.69
C07106,1991.71
C02704,3978.08
C09176,2211.27
C05731,2897.93
C07992,2228.40
C01234,1482.41
C08701,2472.52
C19811,3473.91
C17871,4225.68
C06917,1894.08
C06359,2449.29
C09344,3311.38
C00911,2525.16
C07808,1659.47
C06099,1584.05
C05699,3821.98
C19394,2278.13
C10045,2636.70
C07083,1730.72
C02220,2711.60
C04497,3461.50
C03919,1354.89
C17534,2832.03
C06755,2045.73
C06965,2634.70
C19245,580.20
C05624,1542.86
C04298,2887.19
C14411,1536.88
C02120,1605.05
C19586,2209.48
C00857,1330.44
C14595,1662.13
C12328,2976.86
C09127,2154.73
C19200,2647.92
C14724,2484.64
C07898,2584.69
C09035,1880.61
C01704,2021.63
C17212,2353.86
C07384,2672.31
C07629,1754.52
C01460,1480.26
C07337,2879.51
C01691,1836.19
C16415,2831.13
C04750,2894.48
C12832,2672.81
C08266,2312.93
C14017,3134.89
C11393,1218.14
C06712,2494.82
C10213,2189.99
C08648,1886.91
C01346,3003.33
C08947,3077.83
C09617,1674.38
C13327,2553.80
C02607,2031.70
C19214,2222.68
C01194,4164.79
C17881,2157.71
C18940,2335.01
C09385,3300.47
C05488,2330.05
C16034,1857.20
C07059,3099.28
C12746,910.54
C06709,2897.94
C14137,2866.58
C00089,2178.40
C11316,2260.88
C05958,3169.42
C01641,936.93
C17370,2506.07
C10494,1627.17
C13975,1225.92
C03816,2062.39
C14983,1933.33
C07742,3345.93
C10408,1461.16
C19761,1406.17
C18657,3057.31
C09161,1311.37
C00051,1842.91
C11529,2105.98
C04671,3335.80
C03070,2415.83
C00889,4046.42
C04233,1990.47
C00718,1607.72
C05188,2318.13
C13112,2249.93
C09407,1757.49
C14195,2309.18
C08525,2934.31
C03389,1639.84
C11669,1542.00
C11103,1692.69
C10647,1094.67
C11551,1853.22
C07532,2742.76
C02121,1007.46
C03372,2075.55
C05966,1750.72
C14173,3379.50
C00073,2195.98
C05979,1965.73
C04278,2421.31
C11747,1901.88
C12017,1392.15
C09873,4043.25
C03379,1632.17
C03744,3971.08
C13196,2419.52
C13877,2604.35
C11763,2358.88
C09063,2215.35
C03040,3075.75
C03650,2299.50
C02762,2669.56
C05652,1531.97
C17287,2495.92
C06094,3654.96
C18145,1768.70
C11311,998.95
C01702,1515.70
C11163,2643.24
C18625,2569.42
C01558,1882.74
C18516,1408.80
C12987,2344.16
C19066,2819.84
C16899,1500.75
C14042,2986.21
C16354,2243.88
C09144,2399.13
C12695,1587.34
C13650,3468.93
C03385,2302.60
C06715,1244.99
C12270,2316.24
C16669,3844.62
C02124,2404.82
C08564,2916.95
C05738,1688.49
C08549,2533.21
C12536,1530.82
C00354,2881.44
C19504,1461.39
C01697,2030.41
C10582,865.39
C05110,2408.79
C05523,1994.00
C10875,3325.14
C04275,3578.52
C14853,2484.11
C17591,2000.69
C09178,2099.77
C12302,2125.76
C05817,1876.52
C07217,2926.33
C12491,1406.82
C12955,3081.36
C12604,2134.44
C09989,2224.07
C12702,2464.14
C12131,2678.53
C15545,1688.90
C06692,3737.32
C04225,1548.93
C12671,3363.56
C16534,2356.04
C12740,1270.67
C14187,1277.64
C08006,1742.50
C00628,611.99
C15450,2508.80
C05887,2495.38
C06811,1609.57
C18809,2601.22
C01643,2846.19
C07936,3567.14
C17558,2596.57
C16505,931.34
C19426,1560.02
C14074,2990.19
C00241,2520.15
C13321,2026.69
C01960,2113.70
C18399,2023.08
C17418,2489.92
C15324,2387.38
C14243,1062.45
C04919,1793.75
C12426,3148.31
C08781,2337.14
C03012,3153.44
C05674,1577.78
C09064,1431.14
C14583,1401.51
C05905,2273.20
C06238,1180.02
C15364,1195.00
C09955,5290.52
C12713,2992.60
C11593,2131.71
C15134,1464.08
C03702,2477.55
C09441,3232.52
C16300,3836.63
C03831,3750.63
C19267,1759.71
C10017,1591.85
C11429,1755.30
C13775,4094.29
C02637,1844.59
C02708,1251.52
C00260,2754.08
C15631,1019.26
C13601,2441.53
C12226,1642.75
C11746,1475.80
C13586,14.65
C16443,3390.21
C07585,811.68
C13546,4013.02
C11430,2203.00
C12467,1144.21
C09839,2905.93
C02645,2622.39
C01843,1522.24
C06418,2222.83
C08790,1766.38
C13755,1909.99
C00480,1546.87
C17019,3534.37
C05298,2505.20
C05684,1435.41
C09810,2664.18
C15989,1872.39
C13710,3422.34
C15107,3298.93
C10923,2013.98
C06548,1291.04
C18153,2322.10
C15275,1441.27
C13439,977.92
C00221,1116.26
C11497,3184.36
C10821,774.30
C04012,1958.79
C17797,3670.69
C17460,1807.82
C17218,2651.98
C00938,1872.36
C15374,2377.63
C06832,1336.69
C08456,3077.63
C18194,1835.34
C04720,1688.93
C00452,2132.98
C14037,1511.09
C08655,2440.24
C19889,3171.78
C04702,1080.03
C17158,3092.89
C15295,1180.39
C02209,2979.22
C07483,1337.18
C18227,1676.42
C18183,2229.53
C04407,2221.47
C08061,1749.50
C04099,2816.72
C18728,3006.32
C08743,2090.34
C07541,2004.39
C02478,1538.46
C00562,1650.12
C01426,1532.58
C01676,1813.46
C06778,2890.51
C05769,2278.31
C10822,2350.56
C08810,3151.40
C11174,2487.93
C02613,3679.02
C04345,1862.35
C00690,3149.70
C04220,1812.61
C06450,1427.76
C16593,2219.86
C09587,2259.06
C12422,878.58
C18296,2339.64
C18532,2587.24
C11884,3022.24
C07609,1414.19
C08987,3193.07
C07908,3750.65
C01638,2208.83
C10406,3067.55
C13812,1447.16
C01839,3392.40
C05934,1473.55
C12482,2631.95
C02609,2063.33
C00742,3011.74
C13704,2417.64
C15086,3933.53
C00862,1796.04
C15029,1307.98
C09534,2155.74
C18923,3634.68
C13578,2539.54
C15786,2857.37
C01855,3376.23
C00921,4383.69
C03953,2032.95
C10662,2279.91
C12631,3138.80
C01155,2079.92
C17512,2740.40
C16091,2464.82
C05804,2543.83
C13203,1573.37
C15848,1640.28
C18343,1231.16
C17252,1877.93
C03405,1393.48
C15385,1957.87
C03904,2463.92
C13216,1471.60
C01059,1861.78
C09114,1752.32
C19136,2641.84
C15994,1775.42
C02960,1972.08
C18534,2571.87
C15620,1472.07
C05505,2198.85
C19842,3959.15
C09214,2211.14
C12543,2415.05
C11826,1257.99
C11868,2009.29
C01785,1680.42
C00206,3613.45
C11595,2637.79
C04190,2754.83
C11476,2365.88
C04595,2583.19
C02892,2060.74
C08843,2395.92
C18155,1627.95
C05566,2739.30
C06844,2094.10
C03096,2354.70
C01134,2569.22
C08400,3095.95
C04512,1121.91
C18829,1403.52
C06926,2992.77
C07027,1194.39
C08632,2845.50
C01845,1880.89
C05063,2221.60
C11320,2424.13
C10652,2175.17
C09949,3292.98
C16257,775.95
C02205,2847.19
C15039,2486.63
C13250,1157.55
C13580,1643.84
C12592,2914.50
C13796,2201.97
C08734,1852.53
C01737,2792.08
C01520,1683.63
C14646,2142.07
C15497,1888.93
C19338,2536.10
C10363,1757.23
C13027,1455.15
C07529,1057.09
C06565,2188.58
C04365,3648.38
C17707,1818.72
C01587,2333.50
C07135,2690.17
C06152,3517.07
C11899,2878.85
C18124,1757.41
C04963,2176.13
C01054,2053.18
C01719,1580.64
C14958,1981.90
C04039,1543.14
C09966,1722.30
C01994,1488.28
C17268,1672.49
C08440,3048.17
C02007,2448.09
C00818,1750.04
C18213,1504.54
C18704,3284.66
C02888,2033.07
C04208,1347.02
C19743,3395.90
C17670,3262.51
C08680,2518.22
C12701,2937.00
C16885,2783.15
C09853,807.82
C02206,3005.72
C12994,2209.97
C13733,1341.68
C07075,2149.52
C16981,1825.83
C15974,2150.96
C08151,1451.80
C13124,2193.41
C01247,1783.76
C19037,2113.35
C03378,2653.72
C18879,2883.84
C12170,1699.85
C14883,2317.57
C13984,1869.32
C00720,1703.59
C03961,3145.57
C02391,977.37
C12479,1944.06
C08181,2088.62
C16902,1110.69
C00906,3033.23
C16528,2189.10
C13934,1629.13
C18992,1526.12
C05774,2611.38
C10278,2861.64
C19225,2082.89
C13435,1197.30
C02197,2375.86
C04715,2099.05
C18384,3469.23
C03956,4284.18
C16346,2509.62
C09092,1757.71
C12983,2420.21
C02113,2040.54
C08862,2919.91
C09249,2883.13
C02308,2710.32
C03564,1009.18
C02215,2236.54
C15445,735.52
C09225,1324.25
C17774,1698.58
C02765,2053.57
C03850,2503.20
C05106,1467.28
C03805,2840.54
C14451,1446.73
C07334,2740.41
C18739,3043.33
C15870,2359.27
C01174,1308.79
C15001,2663.47
C15274,2089.07
C18250,2866.71
C01283,2365.97
C17546,532.01
C05688,2363.56
C09230,2413.24
C00489,2989.68
C10114,1674.83
C01444,1622.91
C08730,909.03
C11885,899.86
C04916,4253.44
C03322,2721.64
C03469,1405.36
C05921,2394.16
C19672,2248.01
C15957,2642.48
C08396,3197.27
C13614,1056.30
C13521,1416.21
C11072,2485.43
C01763,2450.95
C08343,940.30
C16545,3579.58
C00642,2710.93
C06007,2076.07
C10011,3535.34
C09101,2510.84
C09976,2021.85
C08755,2615.09
C08717,2585.69
C01999,2458.82
C14698,2539.49
C16274,2564.98
C12024,1188.53
C13902,2516.85
C14822,2349.69
C14477,3343.99
C00292,1815.09
C18753,2686.93
C16633,3063.39
C03179,1802.79
C01659,1397.42
C17095,2390.25
C01536,1442.88
C05035,2231.59
C15869,1870.72
C05873,2014.38
C19167,1240.16
C16293,2023.53
C15429,1385.43
C01685,1702.05
C16090,1228.98
C02115,2517.15
C05244,931.55
C11940,2084.79
C16186,1085.51
C16721,2119.04
C16053,1300.36
C12198,2488.62
C07853,2422.87
C15291,1777.28
C15815,1902.87
C07801,1423.51
C05896,534.24
C10449,2535.83
C05154,3007.90
C05391,1807.60
C09163,2001.16
C10184,3371.94
C12940,2175.23
C17038,3596.32
C19526,1319.16
C04627,3184.60
C08517,2018.45
C17912,5104.46
C00815,2233.88
C07010,2931.71
C10244,2740.34
C03394,1835.68
C09818,1218.37
C06757,2363.83
C04136,2821.35
C08639,2388.59
C07137,1901.75
C01420,1869.86
C19366,2035.47
C09752,3502.26
C14111,1438.77
C12781,1612.21
C00830,3219.41
C15183,2585.67
C14337,1646.05
C14768,1340.08
C07810,2692.47
C03589,3534.86
C13411,927.57
C16950,1957.21
C13278,3337.81
C05176,2736.49
C11861,2386.13
C07697,1955.15
C12699,2051.64
C01021,2382.91
C02660,2272.35
C00797,1590.28
C19691,3079.29
C02728,1856.04
C00302,1821.30
C12033,1667.75
C06120,1397.09
C18493,1647.89
C02961,2279.16
C12717,3155.51
C17057,2589.30
C10556,2292.83
C12450,1783.75
C17254,3386.93
C10876,2497.39
C04866,2880.35
C00272,1333.40
C02291,1839.30
C12735,2278.04
C11018,2431.44
C11281,2312.26
C06605,1854.01
C03957,2449.28
C19294,1694.82
C19178,2182.88
C17888,2357.35
C07597,1912.40
C06985,2526.04
C15281,893.89
C06826,2731.11
C16844,1904.00
C05776,2304.94
C02875,1385.88
C01405,2004.70
C14578,2527.24
C13059,938.30
C08099,2494.61
C06955,2391.60
C07642,2532.63
C19970,1812.10
C00183,2544.62
C01764,2113.60
C13848,883.84
C10509,2300.80
C03082,2344.00
C14640,1494.68
C05121,1359.76
C10786,2760.03
C04021,2217.16
C09334,831.53
C11021,1636.95
C13040,2100.71
C12550,2640.49
C17914,736.07
C15058,2230.76
C11197,2450.59
C07625,2129.58
C02158,2106.09
C12757,1222.18
C01819,1156.17
C11244,1739.49
C17076,1858.63
C16299,2862.73
C00329,1874.83
C03801,2942.41
C16220,3693.47
C07655,2724.22
C00425,1883.90
C01740,2557.52
C12069,1953.84
C12249,2661.55
C04674,1989.60
C18083,3476.20
C19870,1742.00
C06497,1623.25
C02039,2897.19
C02405,2447.98
C12102,2398.78
C06477,1010.92
C04711,2297.99
C17862,2416.42
C08833,2349.87
C13147,1533.19
C11518,1837.04
C00127,1595.62
C10829,2016.96
C11845,2607.25
C01266,1717.19
C06948,1786.35
C04811,871.72
C05953,1917.59
C01508,1831.10
C05706,3615.21
C00125,3967.98
C07508,1796.52
C10376,2072.38
C00696,1142.58
C10450,1008.74
C16835,1735.72
C12061,1712.41
C02759,1407.23
C12471,1769.31
C08536,3400.15
C12210,3257.41
C16665,1393.61
C09234,3109.15
C06542,1758.39
C05993,2571.71
C08641,2824.47
C08240,2969.00
C06480,2557.54
C13858,2415.89
C18167,2412.42
C14589,2638.30
C12383,2429.83
C17143,1568.53
C01209,1854.21
C03393,2255.73
C14736,1560.75
C14245,2373.75
C18453,1995.40
C09688,2550.09
C01467,1566.99
C10630,2639.35
C13979,2024.21
C18618,3281.93
C03584,1391.10
C07389,2177.48
C19739,2767.78
C16177,1818.96
C10906,2570.76
C06317,3077.10
C05466,2905.53
C11651,2210.79
C05975,2165.89
C16693,1497.55
C06713,2479.96
C15196,2571.42
C08003,2610.18
C12468,2602.42
C02659,2184.30
C18476,3162.40
C02028,1572.35
C10791,2086.16
C17402,2137.17
C14199,2010.11
C06124,2218.54
C18767,2429.57
C15007,2377.33
C04434,3079.34
C03658,1896.75
C12756,1806.61
C02832,1542.31
C09744,2182.42
C18540,2255.80
C14587,1107.68
C16492,3117.04
C07638,3101.60
C17305,2616.36
C19755,2220.88
C15737,1298.43
C08587,1716.90
C05174,2397.10
C09909,2056.53
C13542,982.24
C03809,3558.15
C07298,2755.39
C08117,3218.16
C15276,1894.74
C12678,2386.35
C13980,1203.37
C18763,3492.25
C00215,1912.72
C08351,2471.05
C04154,2052.19
C09878,1541.84
C19917,2291.87
C18854,1098.16
C03450,1635.46
C16673,3540.82
C00249,2024.14
C06782,1952.64
C15402,1749.74
C04133,906.25
C19546,1774.27
C13171,1931.07
C06381,1029.83
C07576,2684.95
C10691,2210.78
C12912,2557.18
C00601,4263.39
C19219,2777.07
C17543,1755.38
C00546,1667.24
C01326,3260.08
C04144,2599.03
C14801,2103.41
C13039,2149.30
C04213,2020.13
C09746,1411.19
C14120,2157.56
C19079,3018.21
C14362,2660.66
C03020,1886.04
C18541,1520.84
C07376,3108.24
C13764,2407.53
C02970,2575.86
C02483,2015.38
C17939,4039.32
C14879,2157.91
C03838,3035.41
C01359,1697.16
C10242,2591.81
C18819,2827.55
C11154,3066.14
C12854,2339.14
C10596,949.79
C01512,3183.00
C17491,2774.95
C16597,1019.31
C12719,2488.33
C18933,1796.90
C15435,2928.72
C10688,1064.60
C11982,2671.67
C16662,1183.55
C09287,1430.85
C14044,1903.93
C07520,1476.08
C01581,1681.02
C09782,2071.77
C10159,2302.30
C07315,2500.70
C17478,1980.83
C07676,1859.10
C14313,2069.51
C09504,1633.72
C14221,1996.64
C02503,2142.18
C13332,2017.60
C03822,1727.76
C10830,1387.56
C13463,680.53
C07715,2580.75
C02606,975.44
C03720,1089.03
C18203,2060.40
C19534,2211.07
C04911,1675.15
C10343,700.94
C06905,2067.62
C10409,2595.40
C15979,1953.38
C18651,2290.02
C16596,1726.28
C05076,3114.99
C03271,2244.90
C04137,2087.73
C00251,3115.55
C04447,2754.67
C08686,1409.14
C06295,1825.45
C02372,2588.48
C07879,2499.78
C02881,2031.37
C06771,2245.16
C08787,2445.83
C17994,1152.23
C01945,2419.59
C01707,4032.32
C17515,1743.33
C13648,2721.46
C00415,3908.22
C08069,1565.22
C14968,2664.56
C00326,1516.28
C06551,1820.06
C16039,1436.17
C09799,3602.33
C01300,3471.09
C13298,1774.35
C02249,1735.05
C14561,3202.88
C18836,1347.87
C19293,1630.95
C15702,1238.00
C13794,2661.15
C04516,2852.41
C01856,1245.54
C05571,1140.21
C04279,2389.29
C05737,2919.30
C10739,2857.56
C18457,3595.60
C17101,1540.19
C17572,1343.50
C17291,2586.01
C15580,2181.31
C05160,2765.98
C09169,1388.80
C17535,2193.28
C18914,3234.00
C13189,2347.20
C19097,2870.08
C11548,2694.60
C05042,2155.99
C08239,2483.65
C06192,2213.51
C03278,2966.71
C13031,2551.46
C14114,2645.89
C16774,2878.51
C06947,2142.86
C13910,2326.51
C09416,2016.97
C13568,1447.90
